time,accl
2022/11/17 21:22:49.567,-0.519012
2022/11/17 21:22:49.667,-0.011490
2022/11/17 21:22:49.768,-1.357742
2022/11/17 21:22:49.868,-1.837112
2022/11/17 21:22:49.968,-1.051971
2022/11/17 21:22:50.068,-1.568497
2022/11/17 21:22:50.169,-1.436264
2022/11/17 21:22:50.274,-0.857086
2022/11/17 21:22:50.369,-0.026550
2022/11/17 21:22:50.470,-1.266663
2022/11/17 21:22:50.570,-1.129990
2022/11/17 21:22:50.671,-1.752548
2022/11/17 21:22:50.771,-2.005325
2022/11/17 21:22:50.871,-1.423874
2022/11/17 21:22:50.972,-1.095810
2022/11/17 21:22:51.072,0.187775
2022/11/17 21:22:51.172,-1.584534
2022/11/17 21:22:51.273,-0.996429
2022/11/17 21:22:51.374,-2.290649
2022/11/17 21:22:51.473,-2.090393
2022/11/17 21:22:51.573,-0.970078
2022/11/17 21:22:51.674,-1.256195
2022/11/17 21:22:51.774,0.238968
2022/11/17 21:22:51.875,-1.640549
2022/11/17 21:22:51.975,-0.921722
2022/11/17 21:22:52.075,0.251190
2022/11/17 21:22:52.176,-2.747726
2022/11/17 21:22:52.282,-0.590698
2022/11/17 21:22:52.377,-1.394882
2022/11/17 21:22:52.477,0.415283
2022/11/17 21:22:52.577,-0.652161
2022/11/17 21:22:52.677,-1.494965
2022/11/17 21:22:52.778,-2.807327
2022/11/17 21:22:52.878,-2.509811
2022/11/17 21:22:52.978,-1.476135
2022/11/17 21:22:53.079,-1.667999
2022/11/17 21:22:53.179,0.076508
2022/11/17 21:22:53.280,-0.388107
2022/11/17 21:22:53.380,-2.128113
2022/11/17 21:22:53.481,-0.862854
2022/11/17 21:22:53.581,-1.853394
2022/11/17 21:22:53.681,-1.254807
2022/11/17 21:22:53.781,-1.774796
2022/11/17 21:22:53.882,-0.136810
2022/11/17 21:22:53.982,-0.300156
2022/11/17 21:22:54.082,-1.762085
2022/11/17 21:22:54.182,-2.263840
2022/11/17 21:22:54.283,-1.607300
2022/11/17 21:22:54.383,-1.566895
2022/11/17 21:22:54.484,-1.564560
2022/11/17 21:22:54.584,-0.710678
2022/11/17 21:22:54.684,0.036270
2022/11/17 21:22:54.785,-1.489380
2022/11/17 21:22:54.885,-0.992462
2022/11/17 21:22:54.985,-1.852875
2022/11/17 21:22:55.085,-1.995346
2022/11/17 21:22:55.186,-0.999939
2022/11/17 21:22:55.286,-1.423752
2022/11/17 21:22:55.387,0.167618
2022/11/17 21:22:55.487,-1.262741
2022/11/17 21:22:55.587,-0.830414
2022/11/17 21:22:55.688,-1.905075
2022/11/17 21:22:55.788,-2.467010
2022/11/17 21:22:55.896,-0.568451
2022/11/17 21:22:55.989,-1.580841
2022/11/17 21:22:56.089,0.170761
2022/11/17 21:22:56.189,-1.383743
2022/11/17 21:22:56.290,-1.246964
2022/11/17 21:22:56.390,-2.904785
2022/11/17 21:22:56.490,-1.869736
2022/11/17 21:22:56.591,-0.900116
2022/11/17 21:22:56.691,-1.332047
2022/11/17 21:22:56.791,0.134460
2022/11/17 21:22:56.892,-1.602875
2022/11/17 21:22:56.992,-1.183762
2022/11/17 21:22:57.092,-2.815491
2022/11/17 21:22:57.193,-2.191116
2022/11/17 21:22:57.293,-0.776794
2022/11/17 21:22:57.393,-1.378784
2022/11/17 21:22:57.494,0.168365
2022/11/17 21:22:57.594,-1.238602
2022/11/17 21:22:57.695,-0.805344
2022/11/17 21:22:57.795,-2.354156
2022/11/17 21:22:57.902,-2.144653
2022/11/17 21:22:57.995,-0.385025
2022/11/17 21:22:58.096,-1.548828
2022/11/17 21:22:58.196,0.245560
2022/11/17 21:22:58.296,-0.967880
2022/11/17 21:22:58.397,-0.922440
2022/11/17 21:22:58.497,-2.662857
2022/11/17 21:22:58.598,-2.800980
2022/11/17 21:22:58.701,-0.513168
2022/11/17 21:22:58.798,-1.381561
